height_cm,weight_kg,age,years_active,training_hours_per_week,civilian_casualties_past_year,power_level,public_approval_rating,super_strength,flight,energy_projection,telepathy,healing_factor,shape_shifting,invisibility,telekinesis,is_good,total_powers,power_efficiency,training_intensity,casualty_rate,approval_power_ratio,bmi,experience_score,kmeans_cluster
169.7,97.8,63,11,17.7,1,86.8,60.0,0,0,1,0,1,1,0,1,1,4,7.233333333333333,0.2765625,0.08333333333333333,0.683371298405467,33.96058558050205,194.7,0
158.8,118.8,52,14,23.2,1,82.1,55.4,1,0,0,0,0,0,1,0,1,2,5.473333333333333,0.4377358490566038,0.06666666666666667,0.6666666666666667,47.11025385606151,324.8,1
178.7,88.7,49,24,34.6,0,84.6,54.7,0,0,0,0,0,0,0,0,0,0,3.384,0.6920000000000001,0.0,0.6390186915887851,27.77630771764867,830.4000000000001,1
199.1,84.9,50,7,51.0,0,70.1,73.3,1,1,1,0,0,0,0,0,0,3,8.7625,1.0,0.0,1.0309423347398032,21.417322199016624,357.0,0
160.3,82.9,47,3,28.6,0,48.8,78.2,0,1,0,0,0,0,1,1,0,3,12.2,0.5958333333333333,0.0,1.5702811244979922,32.261717638753595,85.80000000000001,0
190.1,74.7,39,14,35.9,0,84.7,69.6,0,0,0,1,1,1,1,1,1,5,5.6466666666666665,0.8975,0.0,0.8121353558926487,20.670756358748033,502.59999999999997,1
169.4,85.1,42,27,28.9,2,65.9,84.9,1,0,0,0,1,0,0,0,1,2,2.3535714285714286,0.6720930232558139,0.07142857142857142,1.2690582959641254,29.65532910794261,780.3,1
164.1,75.6,47,19,49.4,0,49.2,76.5,0,1,0,1,1,0,0,1,0,4,2.46,1.0291666666666666,0.0,1.5239043824701195,28.074021837578414,938.6,1
177.9,82.5,55,24,12.5,1,90.3,59.1,1,1,1,0,0,0,0,0,0,3,3.612,0.22321428571428573,0.04,0.6473165388828039,26.067660271084705,300.0,1
159.3,99.8,42,16,30.9,0,100.0,55.7,0,1,0,1,0,0,0,0,0,2,5.882352941176471,0.7186046511627907,0.0,0.5514851485148515,39.3277399671901,494.4,1
168.9,64.9,24,12,13.7,6,69.4,71.3,0,1,1,0,1,1,1,0,1,5,5.338461538461539,0.5479999999999999,0.46153846153846156,1.0127840909090908,22.750209361518355,164.39999999999998,1
156.0,97.1,36,17,4.9,4,100.0,76.5,0,0,0,0,0,0,0,1,0,1,5.555555555555555,0.13243243243243244,0.2222222222222222,0.7574257425742574,39.89973701512162,83.30000000000001,1
219.3,99.8,36,1,33.0,1,71.4,93.0,1,0,1,0,0,1,1,1,0,5,35.7,0.8918918918918919,0.5,1.2845303867403315,20.75168077177954,33.0,0
180.7,78.2,36,12,31.4,1,64.3,88.8,1,1,0,1,1,0,0,1,0,5,4.946153846153846,0.8486486486486486,0.07692307692307693,1.3598774885145481,23.94916896077451,376.79999999999995,1
166.0,48.2,61,12,27.2,0,60.5,54.2,0,1,0,0,0,0,0,1,1,2,4.653846153846154,0.43870967741935485,0.0,0.8813008130081301,17.491653360429673,326.4,1
184.3,70.9,32,21,28.9,1,94.6,63.0,0,0,0,0,0,0,0,0,0,0,4.3,0.8757575757575757,0.045454545454545456,0.6589958158995817,20.873513866166327,606.9,1
177.8,99.5,47,14,61.0,0,58.3,78.4,0,0,1,0,1,1,0,1,1,4,3.8866666666666663,1.2708333333333333,0.0,1.3220910623946038,31.474552745023857,854.0,1
175.6,79.7,62,19,27.4,2,81.0,86.4,0,1,0,0,0,1,0,0,0,2,4.05,0.4349206349206349,0.1,1.053658536585366,25.84694973562819,520.6,1
192.3,65.0,73,28,35.1,1,61.6,83.8,1,0,1,0,0,0,0,1,1,3,2.124137931034483,0.47432432432432436,0.034482758620689655,1.3386581469648562,17.5774061643693,982.8000000000001,1
195.2,72.4,47,26,23.5,5,63.1,63.7,0,1,0,0,0,0,0,1,1,2,2.337037037037037,0.4895833333333333,0.18518518518518517,0.9937597503900157,19.00110857296426,611.0,1
169.4,92.6,44,9,33.0,0,85.5,39.9,1,0,0,0,0,0,1,0,1,2,8.55,0.7333333333333333,0.0,0.461271676300578,32.268901003472216,297.0,0
168.5,88.2,57,28,27.6,3,64.3,45.0,0,0,1,0,0,0,0,0,1,1,2.217241379310345,0.47586206896551725,0.10344827586206896,0.6891271056661562,31.064815222463874,772.8000000000001,1
174.5,76.4,41,2,25.9,3,63.9,70.5,1,0,0,0,0,0,1,0,0,2,21.3,0.6166666666666666,1.0,1.0862865947611708,25.090105992561636,51.8,0
150.0,74.5,46,18,48.2,0,87.0,71.8,0,0,0,0,0,0,0,1,1,1,4.578947368421052,1.025531914893617,0.0,0.8159090909090909,33.111111111111114,867.6,1
150.0,74.1,38,2,41.8,1,94.0,43.0,0,0,0,0,1,0,1,0,0,2,31.333333333333332,1.0717948717948718,0.3333333333333333,0.45263157894736844,32.93333333333333,83.6,0
207.3,66.2,20,21,31.4,0,79.7,65.9,1,0,0,1,0,0,1,0,1,3,3.622727272727273,1.4952380952380953,0.0,0.8166047087980174,15.404917798939762,659.4,1
212.9,104.2,48,13,7.0,1,60.2,77.6,0,1,0,0,1,0,0,1,1,3,4.3,0.14285714285714285,0.07142857142857142,1.2679738562091503,22.988804981466657,91.0,1
175.0,75.2,41,7,26.4,1,62.3,42.0,1,1,0,1,0,1,1,0,0,5,7.7875,0.6285714285714286,0.125,0.6635071090047394,24.555102040816326,184.79999999999998,0
191.5,98.3,47,26,57.0,2,71.2,87.1,1,0,0,0,0,0,0,0,1,1,2.6370370370370373,1.1875,0.07407407407407407,1.206371191135734,26.805009237229783,1482.0,1
186.2,102.8,65,22,27.7,1,74.8,57.4,0,0,1,1,0,1,1,0,1,4,3.252173913043478,0.4196969696969697,0.043478260869565216,0.7572559366754618,29.650618798030834,609.4,1
241.6,95.0,43,29,41.0,6,55.2,90.2,0,0,1,0,0,0,0,0,1,1,1.84,0.9318181818181818,0.2,1.604982206405694,16.275327836498402,1189.0,1
202.4,73.5,28,3,44.4,0,80.8,54.3,0,0,0,0,1,0,0,1,1,2,20.2,1.5310344827586206,0.0,0.6638141809290954,17.94181287006515,133.2,0
177.4,86.1,71,26,32.2,7,71.3,44.5,0,0,0,0,0,0,0,0,1,0,2.640740740740741,0.44722222222222224,0.25925925925925924,0.6154910096818811,27.35872918226315,837.2,1
160.9,79.6,39,27,21.6,1,44.3,55.8,0,0,0,1,0,0,0,0,1,1,1.582142857142857,0.54,0.03571428571428571,1.2317880794701987,30.74687480807345,583.2,1
150.0,66.4,39,19,5.6,3,56.1,63.1,0,0,1,0,0,0,0,0,0,1,2.805,0.13999999999999999,0.15,1.1050788091068302,29.511111111111113,106.39999999999999,1
184.1,84.9,38,10,36.8,1,62.4,57.2,0,0,0,0,0,0,1,0,1,1,5.672727272727273,0.9435897435897436,0.09090909090909091,0.9022082018927445,25.049560659030632,368.0,1
164.9,62.3,58,25,21.9,0,68.9,60.7,0,0,0,0,0,1,1,1,0,3,2.6500000000000004,0.3711864406779661,0.0,0.8683834048640915,22.91114191264272,547.5,1
151.6,97.8,36,10,31.8,4,98.3,71.7,0,1,1,0,0,0,0,1,0,3,8.936363636363636,0.8594594594594595,0.36363636363636365,0.7220543806646527,42.55400616815533,318.0,0
167.1,73.0,35,26,17.5,1,73.6,61.6,0,0,0,0,0,1,1,0,0,2,2.725925925925926,0.4861111111111111,0.037037037037037035,0.8257372654155497,26.143875116796863,455.0,1
158.4,83.0,44,29,27.3,2,57.4,63.7,0,1,1,0,0,0,1,0,0,3,1.9133333333333333,0.6066666666666667,0.06666666666666667,1.0907534246575343,33.08017039077645,791.7,1
213.7,84.2,33,10,30.3,2,73.3,30.8,0,1,0,0,0,0,0,0,1,1,6.663636363636363,0.8911764705882353,0.18181818181818182,0.414535666218035,18.437543041918698,303.0,1
197.6,76.1,38,1,32.7,1,64.7,72.8,0,1,0,0,0,0,0,0,1,1,32.35,0.8384615384615385,0.5,1.1080669710806696,19.48995230211936,32.7,0
179.8,88.8,52,29,18.9,1,74.9,63.2,0,1,1,1,0,1,0,0,0,4,2.496666666666667,0.35660377358490564,0.03333333333333333,0.8326745718050066,27.46841441671069,548.0999999999999,1
209.6,72.9,49,16,42.0,3,78.7,97.2,0,0,0,0,0,0,1,1,1,2,4.629411764705883,0.84,0.17647058823529413,1.219573400250941,16.593766388905074,672.0,1
181.5,93.1,22,8,24.0,0,88.1,46.2,0,0,1,0,1,1,1,0,0,4,9.788888888888888,1.0434782608695652,0.0,0.5185185185185186,28.261578975328035,192.0,0
162.8,59.8,62,27,13.3,2,69.6,28.8,1,0,0,1,1,0,0,0,1,3,2.4857142857142853,0.2111111111111111,0.07142857142857142,0.4079320113314448,22.56276826301396,359.1,1
210.5,81.9,50,27,28.9,5,94.6,77.4,0,1,1,0,1,1,0,0,1,4,3.3785714285714286,0.5666666666666667,0.17857142857142858,0.8096234309623432,18.483308038207866,780.3,1
190.8,109.1,48,1,30.3,0,83.6,71.9,0,1,0,0,0,0,1,0,1,2,41.8,0.6183673469387755,0.0,0.8498817966903075,29.968707285664678,30.3,0
159.3,65.0,56,28,31.6,0,59.4,44.8,1,1,0,1,1,0,1,1,1,6,2.0482758620689654,0.5543859649122808,0.0,0.7417218543046358,25.6142594976689,884.8000000000001,1
176.2,69.8,58,23,43.6,3,100.0,34.4,1,0,0,0,0,0,1,0,1,2,4.166666666666667,0.7389830508474576,0.125,0.34059405940594056,22.482448873365197,1002.8000000000001,1
162.5,87.7,44,14,27.6,1,74.9,95.7,0,1,0,0,1,0,0,0,0,2,4.993333333333334,0.6133333333333334,0.06666666666666667,1.2608695652173914,33.21183431952663,386.40000000000003,1
152.3,82.7,55,15,28.8,1,57.5,93.3,0,0,0,1,0,0,0,0,1,1,3.59375,0.5142857142857143,0.0625,1.5948717948717948,35.65379005824026,432.0,1
198.5,85.3,53,24,19.0,0,94.8,15.3,0,0,0,1,0,0,0,1,1,2,3.792,0.35185185185185186,0.0,0.15970772442588727,21.648509920118773,456.0,1
218.2,87.3,37,3,38.2,1,100.0,55.8,0,1,0,0,0,0,0,0,1,1,25.0,1.0052631578947369,0.25,0.5524752475247524,18.33600637160469,114.60000000000001,0
152.0,89.5,60,7,31.8,0,69.5,98.3,1,0,0,0,0,0,1,1,1,3,8.6875,0.521311475409836,0.0,1.3943262411347517,38.737880886426595,222.6,0
191.3,96.6,42,8,25.8,1,62.4,55.5,0,1,0,0,1,0,0,0,1,2,6.933333333333334,0.6,0.1111111111111111,0.8753943217665615,26.396551069265257,206.4,0
167.0,86.1,54,25,11.0,3,67.4,55.2,1,0,0,0,1,0,1,1,1,4,2.5923076923076924,0.2,0.11538461538461539,0.8070175438596491,30.87238696260174,275.0,1
170.3,76.4,32,25,44.4,1,80.7,59.3,0,1,0,0,1,0,0,1,1,3,3.103846153846154,1.3454545454545455,0.038461538461538464,0.7258261933904528,26.34292907855951,1110.0,1
168.2,90.1,20,4,17.7,1,89.2,42.6,1,0,1,0,0,1,1,0,1,4,17.84,0.8428571428571429,0.2,0.4722838137472284,31.847313868179693,70.8,0
162.7,108.5,40,15,24.1,10,78.6,30.9,0,1,0,1,0,1,0,1,1,4,4.9125,0.5878048780487806,0.625,0.38819095477386933,40.987802256709074,361.5,1
181.0,78.0,44,12,33.6,2,71.5,86.1,0,1,0,1,0,0,0,0,1,2,5.5,0.7466666666666667,0.15384615384615385,1.1875862068965517,23.808797045267237,403.20000000000005,1
163.4,65.4,44,29,18.0,4,92.5,28.1,0,1,0,0,1,1,0,0,0,3,3.0833333333333335,0.4,0.13333333333333333,0.30053475935828877,24.494785681861423,522.0,1
185.4,96.6,39,6,15.1,1,65.3,69.9,0,0,1,0,0,0,0,0,1,1,9.328571428571427,0.3775,0.14285714285714285,1.0542986425339367,28.103322476024893,90.6,0
179.0,78.2,66,25,8.8,3,85.5,82.7,0,1,0,0,1,0,1,0,1,3,3.2884615384615383,0.13134328358208958,0.11538461538461539,0.9560693641618497,24.406229518429512,220.00000000000003,1
175.2,47.4,53,19,37.2,0,65.7,36.0,1,0,0,0,0,0,0,0,1,1,3.285,0.688888888888889,0.0,0.5397301349325337,15.442234315381251,706.8000000000001,1
161.8,92.7,35,16,24.5,0,76.5,46.5,0,0,0,0,0,1,0,1,1,2,4.5,0.6805555555555556,0.0,0.6,35.40973687547843,392.0,1
168.5,72.0,32,2,59.3,0,68.3,89.3,1,0,0,1,1,0,1,1,0,5,22.766666666666666,1.7969696969696969,0.0,1.2886002886002885,25.359032834664387,118.6,0
195.1,78.6,29,4,20.1,1,69.2,75.7,0,1,1,0,0,1,1,0,1,4,13.84,0.67,0.2,1.0783475783475784,20.649427109755386,80.4,0
190.0,85.0,37,18,20.8,4,64.3,52.7,0,0,0,1,0,1,0,1,0,3,3.384210526315789,0.5473684210526316,0.21052631578947367,0.8070444104134763,23.545706371191137,374.40000000000003,1
160.4,82.9,36,11,24.3,1,90.2,89.0,1,1,0,0,0,0,1,0,0,3,7.516666666666667,0.6567567567567568,0.08333333333333333,0.9758771929824561,32.221503597614436,267.3,0
182.0,90.6,44,28,32.4,2,59.0,89.1,0,1,1,0,1,0,0,0,0,3,2.0344827586206895,0.72,0.06896551724137931,1.4849999999999999,27.351769110010864,907.1999999999999,1
195.0,73.5,37,26,25.3,2,58.9,70.4,0,0,0,0,0,0,0,1,1,1,2.1814814814814816,0.6657894736842106,0.07407407407407407,1.1752921535893157,19.329388560157792,657.8000000000001,1
150.0,87.7,37,6,36.1,2,100.0,47.0,0,1,1,0,0,0,0,0,0,2,14.285714285714286,0.9500000000000001,0.2857142857142857,0.46534653465346537,38.97777777777778,216.60000000000002,0
190.9,76.1,44,27,20.2,1,84.7,56.7,0,0,0,1,0,0,0,0,0,1,3.025,0.4488888888888889,0.03571428571428571,0.661610268378063,20.88203406927182,545.4,1
166.7,91.1,18,8,16.2,2,34.2,70.7,1,1,1,1,0,0,0,1,1,5,3.8000000000000003,0.8526315789473684,0.2222222222222222,2.008522727272727,32.78288553447079,129.6,1
191.4,89.2,73,27,12.0,1,61.5,61.2,0,0,1,0,0,0,0,0,1,1,2.1964285714285716,0.16216216216216217,0.03571428571428571,0.9792000000000001,24.348992028161845,324.0,1
164.7,66.0,48,5,7.8,0,42.8,83.8,0,0,0,0,0,0,0,0,0,0,7.133333333333333,0.15918367346938775,0.0,1.91324200913242,24.330819517298668,39.0,0
150.0,96.3,43,28,24.8,10,55.7,34.4,1,0,1,0,1,0,1,0,1,4,1.920689655172414,0.5636363636363636,0.3448275862068966,0.6067019400352733,42.8,694.4,1
150.0,72.0,48,25,27.0,0,22.9,35.1,0,0,0,1,1,0,0,0,1,2,0.8807692307692307,0.5510204081632653,0.0,1.4686192468619248,32.0,675.0,1
181.0,92.1,30,16,23.7,0,67.9,68.6,0,0,0,1,0,0,1,1,1,3,3.994117647058824,0.7645161290322581,0.0,0.9956458635703918,28.11269497268093,379.2,1
185.2,85.5,62,15,42.4,4,52.9,55.2,1,0,0,0,1,0,1,0,1,3,3.30625,0.673015873015873,0.25,1.0241187384044528,24.92781139063951,636.0,1
161.9,107.6,64,22,42.3,1,70.9,52.5,0,0,0,0,0,0,0,0,1,0,3.082608695652174,0.6507692307692308,0.043478260869565216,0.7301808066759388,41.05051158627799,930.5999999999999,1
192.8,76.6,36,2,26.7,2,45.6,29.6,1,0,1,0,0,1,0,0,1,3,15.200000000000001,0.7216216216216216,0.6666666666666666,0.6351931330472103,20.60699712470515,53.4,0
150.0,74.8,54,20,12.1,1,71.2,65.4,0,0,0,0,0,0,0,0,1,0,3.3904761904761904,0.22,0.047619047619047616,0.9058171745152355,33.24444444444444,242.0,1
178.7,79.7,51,25,24.3,1,63.8,63.9,1,1,1,0,0,0,1,0,0,4,2.4538461538461536,0.4673076923076923,0.038461538461538464,0.9861111111111112,24.95796758846222,607.5,1
155.8,75.5,23,3,24.0,1,92.5,78.1,1,0,0,0,0,1,0,0,0,2,23.125,1.0,0.25,0.8352941176470587,31.103699321568577,72.0,0
167.0,92.0,34,9,23.4,1,91.2,66.4,0,1,0,1,0,0,0,0,1,2,9.120000000000001,0.6685714285714285,0.1,0.7201735357917571,32.987916382803256,210.6,0
180.9,55.8,42,4,23.0,1,81.8,62.3,0,0,0,0,1,1,1,0,1,3,16.36,0.5348837209302325,0.2,0.7524154589371981,17.051283109053955,92.0,0
162.8,64.2,39,20,23.5,3,65.1,88.5,0,0,0,0,0,0,0,0,0,0,3.0999999999999996,0.5875,0.14285714285714285,1.3388804841149775,24.222905058285892,470.0,1
172.3,64.0,43,21,26.1,1,99.8,38.8,1,0,1,1,0,1,0,1,0,5,4.536363636363636,0.5931818181818183,0.045454545454545456,0.3849206349206349,21.558047231660417,548.1,1
200.1,94.3,50,29,23.6,6,46.7,75.7,0,0,1,0,0,1,0,1,0,3,1.5566666666666669,0.4627450980392157,0.2,1.5870020964360587,23.551442669469864,684.4000000000001,1
168.5,105.7,35,9,32.1,0,48.9,31.6,0,0,1,0,0,0,1,1,0,3,4.89,0.8916666666666667,0.0,0.6332665330661323,37.2284690364448,288.90000000000003,1
196.7,78.4,42,11,33.6,1,68.7,48.2,0,0,1,0,0,0,1,0,1,2,5.7250000000000005,0.7813953488372093,0.08333333333333333,0.6915351506456241,20.26316789301048,369.6,1
157.4,77.5,27,9,20.9,2,100.0,40.7,1,1,0,0,0,1,0,0,0,3,10.0,0.7464285714285713,0.2,0.402970297029703,31.281836837168147,188.1,0
190.6,81.1,43,28,42.7,5,67.0,80.6,0,1,0,0,1,1,0,1,1,4,2.310344827586207,0.9704545454545456,0.1724137931034483,1.1852941176470588,22.324156664380116,1195.6000000000001,1
208.8,97.4,26,12,20.2,0,67.3,63.7,0,0,0,0,1,1,1,0,1,3,5.176923076923076,0.7481481481481481,0.0,0.9326500732064422,22.34076129240616,242.39999999999998,1
150.0,66.1,51,10,13.8,2,48.4,64.7,0,1,0,1,0,0,1,0,0,3,4.3999999999999995,0.2653846153846154,0.18181818181818182,1.3097165991902835,29.377777777777776,138.0,1
164.1,83.6,27,21,33.8,4,84.2,42.9,0,0,0,0,0,1,1,1,0,3,3.8272727272727276,1.207142857142857,0.18181818181818182,0.5035211267605634,31.044817799226923,709.8,1
191.5,94.6,56,15,21.8,1,84.3,59.0,0,0,0,1,1,0,0,1,0,3,5.26875,0.3824561403508772,0.0625,0.6916764361078547,25.796071961769456,327.0,1
175.9,87.5,53,7,33.2,4,81.8,49.7,0,0,0,0,0,0,1,1,0,2,10.225,0.6148148148148148,0.5,0.6002415458937198,28.279802629601484,232.40000000000003,0
187.4,82.8,35,7,6.0,0,60.6,72.7,1,1,0,1,0,0,0,1,0,4,7.575,0.16666666666666666,0.0,1.1801948051948052,23.577142245341232,42.0,0
167.9,95.0,21,26,43.9,3,59.4,45.2,1,1,1,0,0,0,0,0,0,3,2.1999999999999997,1.9954545454545454,0.1111111111111111,0.7483443708609272,33.699403449612824,1141.3999999999999,1
181.7,45.0,46,24,36.7,5,50.6,91.6,0,1,0,0,0,0,1,0,1,2,2.024,0.7808510638297873,0.2,1.7751937984496122,13.630213518809242,880.8000000000001,1
176.9,90.2,36,7,15.0,2,71.3,31.5,0,0,0,0,1,0,0,1,0,2,8.9125,0.40540540540540543,0.25,0.43568464730290457,28.823775844333714,105.0,0
203.4,70.2,29,12,15.2,1,53.8,48.9,0,0,0,0,0,0,1,0,1,1,4.138461538461538,0.5066666666666666,0.07692307692307693,0.8923357664233577,16.968178139765573,182.39999999999998,1
185.1,52.5,44,26,46.7,0,52.3,98.5,0,1,1,0,0,0,0,1,0,3,1.937037037037037,1.037777777777778,0.0,1.8480300187617262,15.323094004117097,1214.2,1
186.8,87.7,49,1,22.6,5,63.6,56.3,0,0,1,1,0,1,1,0,1,4,31.8,0.452,2.5,0.8715170278637772,25.13308786779709,22.6,0
171.8,100.6,54,29,21.7,1,62.7,38.7,0,0,0,0,0,0,0,0,0,0,2.0900000000000003,0.39454545454545453,0.03333333333333333,0.6075353218210361,34.084086729431974,629.3,1
170.2,77.9,37,29,7.3,0,61.9,69.4,0,0,0,0,1,0,0,1,0,2,2.0633333333333335,0.19210526315789472,0.0,1.1033386327503976,26.891705479556094,211.7,1
171.3,94.3,24,11,26.5,2,77.0,55.5,1,0,1,0,0,0,0,0,0,2,6.416666666666667,1.06,0.16666666666666666,0.7115384615384616,32.136380939138874,291.5,1
187.9,104.2,36,9,27.7,1,71.2,48.3,1,0,0,1,0,0,0,1,0,3,7.12,0.7486486486486487,0.1,0.6689750692520775,29.513054428360174,249.29999999999998,0
171.6,99.7,39,11,37.2,0,65.7,43.1,0,0,1,0,1,0,1,0,1,3,5.4750000000000005,0.93,0.0,0.6461769115442278,33.85794469710554,409.20000000000005,1
185.8,104.6,47,10,16.0,0,72.7,100.0,0,0,1,1,0,0,0,1,1,3,6.609090909090909,0.3333333333333333,0.0,1.3568521031207599,30.29983511791444,160.0,0
221.5,91.1,38,14,14.8,0,55.1,60.0,1,0,0,1,0,0,0,0,1,2,3.6733333333333333,0.3794871794871795,0.0,1.0695187165775402,18.568247481515833,207.20000000000002,1
197.4,81.1,47,15,34.5,2,71.6,26.5,1,0,0,0,0,1,0,0,1,2,4.475,0.71875,0.125,0.3650137741046832,20.812610542934543,517.5,1
173.5,56.0,62,16,40.1,2,72.3,94.9,0,0,0,0,0,0,1,0,1,1,4.252941176470588,0.6365079365079366,0.11764705882352941,1.2946793997271488,18.6032605536131,641.6,1
204.0,76.3,57,25,14.3,1,47.5,77.2,0,0,0,1,0,0,0,0,1,1,1.8269230769230769,0.24655172413793106,0.038461538461538464,1.5917525773195877,18.33429450211457,357.5,1
171.8,67.4,38,1,40.8,3,84.9,49.7,0,0,1,0,0,0,0,1,1,2,42.45,1.046153846153846,1.5,0.5785797438882422,22.83566049268107,40.8,0
150.0,112.6,42,17,30.4,4,56.8,46.3,0,0,1,0,0,0,0,0,0,1,3.1555555555555554,0.7069767441860465,0.2222222222222222,0.801038062283737,50.044444444444444,516.8,1
159.8,77.4,36,11,40.9,2,71.4,78.5,0,0,1,1,1,0,1,0,0,4,5.95,1.1054054054054054,0.16666666666666666,1.0842541436464088,30.31010289770849,449.9,1
150.0,81.8,54,18,29.3,0,87.5,60.1,0,1,0,1,0,0,0,0,0,2,4.605263157894737,0.5327272727272727,0.0,0.6790960451977401,36.355555555555554,527.4,1
173.0,88.3,38,25,4.8,2,83.9,26.5,0,1,0,1,0,0,0,0,1,2,3.226923076923077,0.12307692307692307,0.07692307692307693,0.3121319199057715,29.503157472685352,120.0,1
180.4,80.7,48,22,28.5,1,70.5,100.0,0,0,0,0,0,0,1,0,1,1,3.0652173913043477,0.5816326530612245,0.043478260869565216,1.3986013986013985,24.79707572725798,627.0,1
213.5,105.4,45,17,40.6,2,64.6,56.3,0,0,0,0,1,0,0,0,1,1,3.5888888888888886,0.8826086956521739,0.1111111111111111,0.8582317073170732,23.123035830833278,690.2,1
186.5,70.7,46,29,21.1,2,84.2,94.9,1,1,0,0,0,0,0,0,1,2,2.8066666666666666,0.448936170212766,0.06666666666666667,1.113849765258216,20.326459616614798,611.9000000000001,1
175.6,82.9,29,16,26.1,1,80.1,90.6,0,0,0,0,1,1,1,1,1,4,4.711764705882352,0.87,0.058823529411764705,1.1171393341553637,26.88471936114902,417.6,1
196.6,68.9,56,29,28.2,5,60.7,45.0,0,0,0,0,0,0,0,0,1,0,2.0233333333333334,0.49473684210526314,0.16666666666666666,0.7293354943273905,17.825929923656382,817.8,1
150.0,60.2,36,5,1.0,0,58.1,85.7,0,0,1,0,1,0,0,1,1,3,9.683333333333334,0.02702702702702703,0.0,1.4500846023688663,26.755555555555556,5.0,0
184.7,70.8,54,24,46.7,2,38.9,52.0,0,0,0,0,0,0,0,0,1,0,1.556,0.8490909090909091,0.08,1.3032581453634087,20.75388790965844,1120.8000000000002,1
195.4,79.4,37,14,21.0,0,72.3,27.7,0,0,1,1,0,1,1,0,1,4,4.819999999999999,0.5526315789473685,0.0,0.37789904502046384,20.795596571712334,294.0,1
150.4,73.6,47,2,35.1,5,68.8,56.5,0,1,0,1,0,1,0,0,0,3,22.933333333333334,0.7312500000000001,1.6666666666666667,0.8094555873925502,32.53734721593481,70.2,0
202.9,69.6,30,5,29.1,0,87.0,73.0,0,1,0,1,1,0,0,0,0,3,14.5,0.9387096774193548,0.0,0.8295454545454546,16.906166645736377,145.5,0
186.8,58.9,54,2,42.6,0,75.4,55.7,0,0,1,0,0,1,0,0,1,2,25.133333333333336,0.7745454545454545,0.0,0.7290575916230366,16.87957668658208,85.2,0
171.7,78.8,33,29,34.1,1,90.0,58.9,0,0,1,0,0,0,1,1,1,3,3.0,1.0029411764705882,0.03333333333333333,0.6472527472527473,26.72917947863854,988.9000000000001,1
192.7,57.4,54,28,27.7,1,59.5,87.9,1,0,0,1,0,1,0,0,1,3,2.0517241379310347,0.5036363636363637,0.034482758620689655,1.4528925619834712,15.457827733551216,775.6,1
225.4,91.4,40,0,21.1,0,87.1,67.1,0,0,0,0,1,0,0,1,0,2,87.1,0.5146341463414634,0.0,0.7616345062429057,17.990298623210712,0.0,0
183.6,81.2,46,29,38.0,2,62.1,48.1,0,0,0,0,1,0,0,0,1,1,2.07,0.8085106382978723,0.06666666666666667,0.7622820919175911,24.088550937198896,1102.0,1
185.0,58.1,48,12,11.3,1,81.7,79.0,0,0,0,0,0,0,0,0,1,0,6.2846153846153845,0.2306122448979592,0.07692307692307693,0.9552599758162031,16.97589481373265,135.60000000000002,1
170.8,75.4,63,27,36.5,0,48.1,69.0,0,0,1,0,0,0,1,0,1,2,1.717857142857143,0.5703125,0.0,1.405295315682281,25.846135282922624,985.5,1
163.0,68.7,23,20,19.0,1,73.5,14.6,0,0,0,0,0,0,0,1,1,1,3.5,0.7916666666666666,0.047619047619047616,0.1959731543624161,25.85720200233355,380.0,1
196.6,84.8,55,25,42.5,3,40.2,73.6,0,0,0,1,1,0,1,0,1,3,1.5461538461538462,0.7589285714285714,0.11538461538461539,1.786407766990291,21.939606059884778,1062.5,1
162.9,100.1,18,13,31.6,2,66.0,72.8,1,1,1,1,1,0,0,1,1,6,4.714285714285714,1.6631578947368422,0.14285714285714285,1.0865671641791044,37.721756635505706,410.8,1
181.4,51.9,31,12,36.4,3,76.6,65.4,1,0,0,0,0,0,1,0,1,2,5.892307692307692,1.1375,0.23076923076923078,0.8427835051546393,15.772218771310728,436.79999999999995,1
170.4,81.7,64,26,30.8,2,62.2,82.8,0,1,0,0,0,0,0,0,1,1,2.303703703703704,0.47384615384615386,0.07407407407407407,1.310126582278481,28.13732945403249,800.8000000000001,1
189.6,77.6,31,3,12.5,1,54.2,51.6,1,0,0,1,1,1,0,0,1,4,13.55,0.390625,0.25,0.9347826086956521,21.58664031761292,37.5,0
186.7,90.1,20,6,21.4,0,82.7,71.7,0,0,0,0,1,1,1,1,0,4,11.814285714285715,1.019047619047619,0.0,0.8566308243727598,25.848548163648562,128.39999999999998,0
200.8,83.2,44,21,36.7,1,68.4,33.7,1,0,0,0,0,1,1,1,1,4,3.1090909090909093,0.8155555555555556,0.045454545454545456,0.48559077809798273,20.634593101696797,770.7,1
169.8,68.7,59,9,31.7,4,62.7,73.1,0,0,0,1,0,1,0,0,1,2,6.2700000000000005,0.5283333333333333,0.4,1.1475667189952903,23.827658396700333,285.3,1
174.6,75.2,23,6,41.8,8,70.6,100.0,0,0,0,1,0,0,0,1,0,2,10.085714285714285,1.7416666666666665,1.1428571428571428,1.3966480446927376,24.66773997577838,250.79999999999998,0
160.4,68.1,35,20,34.0,1,100.0,45.1,0,1,1,1,0,0,0,0,0,3,4.761904761904762,0.9444444444444444,0.047619047619047616,0.44653465346534654,26.469051809379287,680.0,1
